food_code,name,category,sub_category,top_category_raw,calories,protein,carbohydrate,fat,dietary_fiber,vitamin_a,vitamin_b1,vitamin_b2,vitamin_c,vitamin_e,sodium,potassium,calcium,iron,zinc,gross_net_ratio,is_hard_to_weigh,scraped_at
048058,"鸭跖草(鲜)竹叶菜,淡竹叶)",蔬菜,野生蔬菜类,蔬菜类及其制品,144.0,2.8,5.7,0.3,1.2,698.0,0.03,0.29,87.0,,,,206.0,5.4,,1.0,False,2026-05-04T08:32:40Z
048033,麦瓶草(鲜)(米瓦罐),蔬菜,野生蔬菜类,蔬菜类及其制品,159.0,4.5,4.4,0.5,1.0,693.0,0.02,0.27,49.0,,,,55.0,,,1.0,False,2026-05-04T08:32:40Z
048026,黄麻叶 (鲜),蔬菜,野生蔬菜类,蔬菜类及其制品,177.0,4.7,5.8,0.3,1.2,556.0,0.13,0.55,37.0,,64.0,8.0,83.0,,,1.0,False,2026-05-04T08:32:40Z
042103,刀豆(鲜),蔬菜,鲜豆类,蔬菜类及其制品,40.0,3.1,7.0,0.3,1.8,18.0,0.05,0.07,15.0,0.4,,209.0,49.0,0.84,0.88,0.92,True,2026-05-04T08:32:40Z
042201,发芽豆,蔬菜,鲜豆类,蔬菜类及其制品,131.0,12.4,19.4,0.7,1.3,,0.3,0.17,4.0,2.8,1.0,3.9,41.0,0.72,0.73,0.83,True,2026-05-04T08:32:40Z
042110,四季豆 (菜豆),蔬菜,鲜豆类,蔬菜类及其制品,31.0,2.0,5.7,0.4,1.5,35.0,0.04,0.07,6.0,1.24,,123.0,42.0,0.23,0.43,0.96,True,2026-05-04T08:32:40Z
042120,四季豆(菜豆、芸豆),蔬菜,鲜豆类,蔬菜类及其制品,24.0,2.0,6.0,0.2,,8.0,0.02,0.05,0.0,0.0,,,43.0,0.33,0.04,0.96,True,2026-05-04T08:32:40Z
042121,四棱豆(杨桃豆、翅豆),蔬菜,鲜豆类,蔬菜类及其制品,19.0,2.0,4.2,0.2,,34.0,0.05,0.04,3.0,0.39,,,61.0,0.31,0.29,0.96,True,2026-05-04T08:32:40Z
042114,垅船豆 (鲜),蔬菜,鲜豆类,蔬菜类及其制品,36.0,2.0,6.8,0.4,1.3,7.0,0.04,0.02,13.0,,,192.0,37.0,0.22,,0.82,True,2026-05-04T08:32:40Z
042118,扁豆,蔬菜,鲜豆类,蔬菜类及其制品,32.0,2.3,7.4,0.2,3.9,5.0,0.05,0.06,2.0,,,163.0,57.0,0.26,0.0,0.96,True,2026-05-04T08:32:40Z
042101,扁豆(月亮菜),蔬菜,鲜豆类,蔬菜类及其制品,41.0,2.7,8.2,0.2,2.1,13.0,,0.07,13.0,0.24,,178.0,38.0,0.72,0.94,0.91,True,2026-05-04T08:32:40Z
042109,毛豆(鲜)(青豆，菜用大豆),蔬菜,鲜豆类,蔬菜类及其制品,131.0,13.1,10.5,5.0,4.0,11.0,0.15,0.07,27.0,2.44,,478.0,135.0,1.73,2.48,0.53,True,2026-05-04T08:32:40Z
042113,油豆角(鲜)(多花菜豆),蔬菜,鲜豆类,蔬菜类及其制品,25.0,2.4,3.9,0.3,1.6,13.0,0.07,0.08,11.0,2.39,,,69.0,0.38,1.1,0.99,True,2026-05-04T08:32:40Z
042122,甜脆荷兰豆(甜豆),蔬菜,鲜豆类,蔬菜类及其制品,32.0,3.0,8.1,0.3,6.8,21.0,0.08,0.06,24.0,0.22,,18.0,65.0,0.39,0.16,1.0,False,2026-05-04T08:32:40Z
042206,绿豆芽,蔬菜,鲜豆类,蔬菜类及其制品,16.0,0.1,1.2,2.6,0.0,11.0,0.02,,4.0,0.0,18.0,25.8,19.0,0.2,0.27,1.0,False,2026-05-04T08:32:40Z
042115,芸豆(鲜),蔬菜,鲜豆类,蔬菜类及其制品,30.0,0.8,7.4,0.1,2.1,20.0,0.33,0.06,9.0,0.07,,,88.0,1.04,0.23,0.96,True,2026-05-04T08:32:40Z
042106,荷兰豆,蔬菜,鲜豆类,蔬菜类及其制品,30.0,2.5,4.9,0.3,1.4,40.0,0.09,0.04,16.0,0.3,,116.0,51.0,0.5,0.42,0.88,True,2026-05-04T08:32:40Z
042119,虹豆,蔬菜,鲜豆类,蔬菜类及其制品,32.0,2.2,7.3,0.3,,44.0,0.06,0.05,13.0,0.39,,,62.0,0.38,0.66,0.97,True,2026-05-04T08:32:40Z
042117,虹豆 (长),蔬菜,鲜豆类,蔬菜类及其制品,32.0,2.7,5.8,0.2,1.8,10.0,0.07,0.07,18.0,0.65,,,42.0,0.94,1.4,0.98,True,2026-05-04T08:32:40Z
042102,蚕豆 (鲜),蔬菜,鲜豆类,蔬菜类及其制品,111.0,8.8,19.5,0.4,3.1,26.0,,0.1,16.0,0.83,46.0,4.0,,1.37,2.02,0.31,True,2026-05-04T08:32:40Z
042104,豆角,蔬菜,鲜豆类,蔬菜类及其制品,34.0,2.5,6.7,0.2,2.1,17.0,0.05,0.07,18.0,2.24,,207.0,29.0,1.5,,0.96,True,2026-05-04T08:32:40Z
042105,豆角(鲜，白),蔬菜,鲜豆类,蔬菜类及其制品,35.0,2.2,7.4,0.2,2.6,48.0,0.06,0.04,39.0,2.38,,192.0,26.0,0.6,1.6,0.97,True,2026-05-04T08:32:40Z
042111,豌豆(带荚，鲜)(回回豆),蔬菜,鲜豆类,蔬菜类及其制品,111.0,7.4,21.2,0.3,3.0,18.0,0.43,0.09,14.0,1.21,,332.0,21.0,1.29,1.74,0.42,True,2026-05-04T08:32:40Z
042112,豌豆尖,蔬菜,鲜豆类,蔬菜类及其制品,225.0,3.1,53.9,0.0,1.3,226.0,0.07,0.23,11.0,0.22,,160.0,17.0,0.93,1.94,1.0,False,2026-05-04T08:32:40Z
042208,豌豆苗,蔬菜,鲜豆类,蔬菜类及其制品,32.0,,,2.6,0.0,333.0,0.16,,8.0,0.1,14.0,20.9,,0.42,0.56,1.0,False,2026-05-04T08:32:40Z
042202,黄豆芽,蔬菜,鲜豆类,蔬菜类及其制品,47.0,,,4.5,1.5,3.0,0.07,,8.0,0.8,,,21.0,0.54,0.96,1.0,False,2026-05-04T08:32:40Z
042205,黄豆芽,蔬菜,鲜豆类,蔬菜类及其制品,39.0,1.6,,3.6,0.0,9.0,0.07,,4.0,0.64,36.0,28.3,,0.37,0.34,1.0,False,2026-05-04T08:32:40Z
042207,黑豆苗,蔬菜,鲜豆类,蔬菜类及其制品,,0.8,1.6,2.6,0.0,122.0,0.07,,9.0,0.77,23.0,14.9,55.0,0.36,0.71,1.0,False,2026-05-04T08:32:40Z
042108,龙牙豆(鲜)(玉豆),蔬菜,鲜豆类,蔬菜类及其制品,19.0,2.6,2.4,0.2,1.3,43.0,0.01,0.54,12.0,,,200.0,30.0,0.47,5.6,0.93,True,2026-05-04T08:32:40Z
042107,龙豆(鲜),蔬菜,鲜豆类,蔬菜类及其制品,36.0,3.7,5.0,0.5,1.9,43.0,0.04,0.06,11.0,0.77,,142.0,147.0,0.46,4.06,0.98,True,2026-05-04T08:32:40Z
109009,乳咀嚼奶片) 奶渣,蛋奶豆,其他,乳类及其制品,381.0,44.4,41.3,4.2,0.0,29.0,0.05,0.19,,0.0,523.0,910.0,0.04,78.0,3.1,1.0,False,2026-05-04T08:32:40Z
109004,全脂甜炼乳 (雀巢),蛋奶豆,其他,乳类及其制品,380.0,7.5,64.9,10.0,0.0,,0.07,0.41,0.0,0.3,308.0,243.0,0.0,21.0,0.2,1.0,False,2026-05-04T08:32:40Z
109005,全脂甜炼乳(燕山牌),蛋奶豆,其他,乳类及其制品,374.0,8.2,62.8,10.0,0.0,,0.08,0.32,,,428.0,246.0,0.0,23.0,0.2,1.0,False,2026-05-04T08:32:40Z
109003,奶片,蛋奶豆,其他,乳类及其制品,472.0,13.3,59.3,20.2,0.0,75.0,0.05,0.2,5.0,0.05,356.0,427.0,269.0,32.0,1.6,1.0,False,2026-05-04T08:32:40Z
109002,奶皮子,蛋奶豆,其他,乳类及其制品,460.0,12.2,6.3,42.9,0.0,,0.02,0.23,,,4.0,308.0,818.0,28.0,1.3,1.0,False,2026-05-04T08:32:40Z
039101,扁豆 (干),蛋奶豆,其他,干豆类及其制品,339.0,25.3,61.9,0.4,6.5,3.0,,0.45,,1.86,2.3,439.0,137.0,19.2,1.9,1.0,False,2026-05-04T08:32:40Z
039102,扁豆 (干，白),蛋奶豆,其他,干豆类及其制品,283.0,19.0,55.6,1.3,13.4,,0.33,0.11,,0.89,1.0,1070.0,68.0,4.0,1.93,1.0,False,2026-05-04T08:32:40Z
039902,木豆(干)(扭豆，豆蓉),蛋奶豆,其他,干豆类及其制品,348.0,19.8,58.8,4.5,3.7,,0.66,,0.0,,,,231.0,12.5,,1.0,False,2026-05-04T08:32:40Z
109001,炼乳(甜，罐头),蛋奶豆,其他,乳类及其制品,332.0,8.0,55.4,8.7,0.0,41.0,0.03,0.16,2.0,0.28,,309.0,242.0,,,1.0,False,2026-05-04T08:32:40Z
109008,牛初乳奶片(纽瑞滋牛初,蛋奶豆,其他,乳类及其制品,347.0,27.0,49.5,4.5,,255.0,0.06,,,2.8,450.0,,,50.0,0.3,1.0,False,2026-05-04T08:32:40Z
039201,眉豆(干)(饭虹豆),蛋奶豆,其他,干豆类及其制品,334.0,18.6,65.6,1.1,6.6,,0.15,0.18,,12.29,86.5,525.0,60.0,5.5,4.7,1.0,False,2026-05-04T08:32:40Z
109006,脱脂甜炼乳,蛋奶豆,其他,乳类及其制品,275.0,10.3,58.0,0.2,0.0,0.0,0.1,0.5,,,520.0,300.0,,,0.3,1.0,False,2026-05-04T08:32:40Z
039901,荆豆(干),蛋奶豆,其他,干豆类及其制品,407.0,43.6,28.5,14.3,5.2,21.0,,0.25,0.0,,,,207.0,7.3,,1.0,False,2026-05-04T08:32:40Z
109007,蛋白粉(益力健乳铁乳清 蛋白粉),蛋奶豆,其他,乳类及其制品,425.0,50.0,28.0,12.5,,,,,,,,,,,,1.0,False,2026-05-04T08:32:40Z
039202,豇豆 (干),蛋奶豆,其他,干豆类及其制品,336.0,19.3,65.6,1.2,7.1,5.0,0.16,0.08,,8.61,6.8,737.0,40.0,7.1,3.04,1.0,False,2026-05-04T08:32:40Z
039204,豇豆 (煮),蛋奶豆,其他,干豆类及其制品,133.0,9.5,24.0,0.6,1.8,1.0,0.26,0.28,1.0,,0.0,400.0,29.0,3.4,,1.0,False,2026-05-04T08:32:40Z
039203,豇豆(干，紫),蛋奶豆,其他,干豆类及其制品,329.0,18.9,65.8,0.4,6.9,2.0,0.22,0.09,,11.42,4.0,500.0,67.0,7.9,1.61,1.0,False,2026-05-04T08:32:40Z
039303,豌豆 (煮),蛋奶豆,其他,干豆类及其制品,107.0,8.9,19.2,0.3,2.4,3.0,0.22,0.09,14.0,,1.0,230.0,29.0,2.3,,1.0,False,2026-05-04T08:32:40Z
039302,豌豆 (花),蛋奶豆,其他,干豆类及其制品,336.0,21.6,63.6,1.0,6.9,20.0,0.68,0.22,,9.63,3.2,736.0,106.0,4.4,2.47,1.0,False,2026-05-04T08:32:40Z
039301,豌豆(干),蛋奶豆,其他,干豆类及其制品,334.0,20.3,65.8,1.1,10.4,21.0,0.49,0.14,,8.47,9.7,823.0,97.0,4.9,2.35,1.0,False,2026-05-04T08:32:40Z
039401,鹰嘴豆(桃豆),蛋奶豆,其他,干豆类及其制品,340.0,21.2,60.1,4.2,11.6,7.0,0.41,0.25,3.5,11.61,6.0,830.0,150.0,3.4,1.5,1.0,False,2026-05-04T08:32:40Z
031509,千张(百页),蛋奶豆,大豆,干豆类及其制品,262.0,24.5,5.5,16.0,1.0,3.0,0.04,0.05,,23.38,20.6,94.0,313.0,6.4,,1.0,False,2026-05-04T08:32:40Z
031508,枝竹,蛋奶豆,大豆,干豆类及其制品,478.0,44.4,20.8,24.7,2.7,,0.11,0.07,,26.78,83.0,837.0,49.0,10.8,,1.0,False,2026-05-04T08:32:40Z
031506,油豆腐,蛋奶豆,大豆,干豆类及其制品,245.0,17.0,4.9,17.6,0.6,3.0,0.05,0.04,,24.7,32.5,158.0,147.0,,0.63,1.0,False,2026-05-04T08:32:40Z
031525,炸素虾,蛋奶豆,大豆,干豆类及其制品,582.0,27.6,19.3,44.4,2.7,,0.04,0.02,,50.79,,211.0,251.0,,4.3,1.0,False,2026-05-04T08:32:40Z
031526,烤麸,蛋奶豆,大豆,干豆类及其制品,121.0,20.4,9.3,0.3,0.2,,0.04,0.05,,0.42,,25.0,30.0,1.19,,1.0,False,2026-05-04T08:32:40Z
031524,素什锦,蛋奶豆,大豆,干豆类及其制品,177.0,14.0,8.3,10.2,2.0,,0.07,0.04,,9.51,475.1,143.0,174.0,,2.8,1.0,False,2026-05-04T08:32:40Z
031520,素大肠,蛋奶豆,大豆,干豆类及其制品,155.0,18.1,13.0,3.6,1.0,,0.02,0.02,,,144.7,179.0,445.0,,,1.0,False,2026-05-04T08:32:40Z
031521,素火腿,蛋奶豆,大豆,干豆类及其制品,213.0,19.1,4.8,13.2,0.9,,0.01,0.03,,25.99,675.9,24.0,8.0,7.3,,1.0,False,2026-05-04T08:32:40Z
031522,素鸡,蛋奶豆,大豆,干豆类及其制品,194.0,16.5,4.2,12.5,0.9,5.0,0.02,0.03,,17.8,373.8,42.0,319.0,,6.73,1.0,False,2026-05-04T08:32:40Z
031523,素鸡丝卷,蛋奶豆,大豆,干豆类及其制品,197.0,11.2,10.1,13.7,5.6,3.0,0.03,0.04,,27.72,121.0,56.0,103.0,,2.29,1.0,False,2026-05-04T08:32:40Z
031507,腐竹,蛋奶豆,大豆,干豆类及其制品,461.0,44.6,22.3,21.7,1.0,,0.13,0.07,,27.84,26.5,553.0,77.0,16.5,,1.0,False,2026-05-04T08:32:40Z
031402,豆奶(豆乳),蛋奶豆,大豆,干豆类及其制品,30.0,2.4,1.8,1.5,0.0,,0.02,0.06,,4.5,,92.0,23.0,0.24,0.73,1.0,False,2026-05-04T08:32:40Z
031208,豆奶粉 (大磨牌),蛋奶豆,大豆,干豆类及其制品,432.0,27.4,51.6,13.0,0.3,,0.46,1.01,16.0,22.18,,720.0,281.0,7.14,3.96,1.0,False,2026-05-04T08:32:40Z
031206,豆奶粉 (维维牌),蛋奶豆,大豆,干豆类及其制品,421.0,19.4,65.2,9.4,1.0,1525.0,1.01,1.32,32.0,30.1,47.0,,635.0,6.25,,1.0,False,2026-05-04T08:32:40Z
031207,豆奶粉(多力牌),蛋奶豆,大豆,干豆类及其制品,405.0,12.3,76.4,6.5,,,0.1,0.08,,6.68,,540.0,268.0,0.95,1.1,1.0,False,2026-05-04T08:32:40Z
031403,豆汁(生),蛋奶豆,大豆,干豆类及其制品,10.0,0.9,1.4,0.1,0.1,0.0,0.02,0.02,,0.34,,47.0,8.0,0.11,0.25,1.0,False,2026-05-04T08:32:40Z
031405,豆浆,蛋奶豆,大豆,干豆类及其制品,31.0,3.0,1.2,1.6,,,0.02,0.02,0.0,1.06,,117.0,5.0,0.28,0.0,1.0,False,2026-05-04T08:32:40Z
031406,豆浆 (甜),蛋奶豆,大豆,干豆类及其制品,34.0,2.4,4.9,0.5,0.1,,0.04,0.02,0.0,1.27,,54.0,27.0,0.27,0.1,1.0,False,2026-05-04T08:32:40Z
031203,豆浆粉,蛋奶豆,大豆,干豆类及其制品,426.0,19.7,66.8,9.4,2.2,,0.07,0.05,,17.99,,771.0,101.0,1.77,3.3,1.0,False,2026-05-04T08:32:40Z
031519,豆肝尖,蛋奶豆,大豆,干豆类及其制品,203.0,17.2,9.4,12.0,5.7,,0.01,0.06,,37.58,614.5,24.0,5.0,,3.19,1.0,False,2026-05-04T08:32:40Z
031306,豆腐 (北豆腐),蛋奶豆,大豆,干豆类及其制品,116.0,9.2,3.0,8.1,,,0.05,0.02,0.0,8.4,,106.0,105.0,0.74,2.46,1.0,False,2026-05-04T08:32:40Z
031301x,豆腐(代表值),蛋奶豆,大豆,干豆类及其制品,84.0,6.6,3.4,5.3,,,0.06,0.02,0.0,5.79,,118.0,78.0,0.57,1.5,1.0,False,2026-05-04T08:32:40Z
031304,豆腐(内酯),蛋奶豆,大豆,干豆类及其制品,50.0,5.0,3.3,1.9,0.4,,0.06,0.03,,3.26,,95.0,17.0,0.55,0.81,1.0,False,2026-05-04T08:32:40Z
031307,豆腐(南豆腐),蛋奶豆,大豆,干豆类及其制品,87.0,5.7,3.9,5.8,,,0.06,0.02,0.0,5.72,,154.0,113.0,0.43,1.23,1.0,False,2026-05-04T08:32:40Z
031501,豆腐丝,蛋奶豆,大豆,干豆类及其制品,203.0,21.5,6.2,10.5,1.1,3.0,0.04,0.12,,9.76,,74.0,204.0,2.04,1.39,1.0,False,2026-05-04T08:32:40Z
031502,豆腐丝 (干),蛋奶豆,大豆,干豆类及其制品,451.0,57.7,3.7,22.8,0.0,,0.3,0.6,,7.8,,,5.0,3.59,2.72,1.0,False,2026-05-04T08:32:40Z
031503,豆腐丝 (油),蛋奶豆,大豆,干豆类及其制品,304.0,24.2,14.5,17.1,2.2,2.0,,0.09,,17.8,769.4,208.0,152.0,,6.1,1.0,False,2026-05-04T08:32:40Z
031504,豆腐卷,蛋奶豆,大豆,干豆类及其制品,203.0,17.9,7.2,11.6,1.0,15.0,0.02,0.04,,27.63,,82.0,156.0,,2.51,1.0,False,2026-05-04T08:32:40Z
031529,豆腐干,蛋奶豆,大豆,干豆类及其制品,427.0,,,11.4,0.0,,0.08,,0.0,29.63,109.0,690.2,408.0,3.2,0.11,1.0,False,2026-05-04T08:32:40Z
031510x,豆腐干 (代表值),蛋奶豆,大豆,干豆类及其制品,197.0,14.9,9.6,11.3,,2.0,0.02,0.05,0.0,13.0,329.0,137.0,447.0,7.1,,1.0,False,2026-05-04T08:32:40Z
031514,豆腐干 (卤干),蛋奶豆,大豆,干豆类及其制品,339.0,14.5,33.4,16.7,1.6,,0.03,0.14,,,40.9,134.0,731.0,3.9,3.61,1.0,False,2026-05-04T08:32:40Z
031517,豆腐干 (小香干),蛋奶豆,大豆,干豆类及其制品,174.0,17.9,5.4,9.1,0.4,,0.03,0.07,,7.39,372.3,141.0,1019.0,,23.6,1.0,False,2026-05-04T08:32:40Z
031518,豆腐干 (熏干),蛋奶豆,大豆,干豆类及其制品,154.0,15.8,8.8,6.2,0.3,1.0,0.03,0.01,,7.03,232.7,136.0,173.0,3.9,,1.0,False,2026-05-04T08:32:40Z
031512,豆腐干 (臭干),蛋奶豆,大豆,干豆类及其制品,99.0,10.2,4.5,4.6,0.4,,0.02,0.11,,,33.8,136.0,720.0,4.2,,1.0,False,2026-05-04T08:32:40Z
031511,豆腐干 (菜干),蛋奶豆,大豆,干豆类及其制品,137.0,13.4,5.0,7.1,0.3,,0.01,0.01,,0.62,633.6,70.0,179.0,3.0,,1.0,False,2026-05-04T08:32:40Z
031515,豆腐干 (蒲包干),蛋奶豆,大豆,干豆类及其制品,135.0,12.1,8.9,5.7,0.0,,0.02,0.01,,14.09,633.1,236.0,134.0,9.1,,1.0,False,2026-05-04T08:32:40Z
031513,豆腐干 (酱油干),蛋奶豆,大豆,干豆类及其制品,157.0,14.9,4.0,9.1,0.3,,0.02,0.03,,16.41,90.3,130.0,413.0,5.9,,1.0,False,2026-05-04T08:32:40Z
031516,豆腐干 (香干),蛋奶豆,大豆,干豆类及其制品,152.0,15.8,5.1,7.8,0.8,3.0,0.04,0.03,,15.85,234.1,99.0,299.0,5.7,,1.0,False,2026-05-04T08:32:40Z
031527,豆腐皮,蛋奶豆,大豆,干豆类及其制品,447.0,51.6,12.5,23.0,,23.0,0.22,0.12,0.0,46.55,,877.0,239.0,4.08,2.26,1.0,False,2026-05-04T08:32:40Z
031305,豆腐脑(老豆腐),蛋奶豆,大豆,干豆类及其制品,15.0,1.9,0.0,0.8,0.0,,0.04,0.02,,10.46,,107.0,18.0,0.49,0.0,1.0,False,2026-05-04T08:32:40Z
031202,豆腐花(豆腐粉),蛋奶豆,大豆,干豆类及其制品,401.0,10.0,84.3,2.6,0.0,21.0,0.02,0.03,,5.0,,339.0,175.0,0.75,1.7,1.0,False,2026-05-04T08:32:40Z
031404,酸豆奶,蛋奶豆,大豆,干豆类及其制品,67.0,2.2,11.8,1.2,0.0,,0.06,,,1.11,,70.0,32.0,0.21,0.2,1.0,False,2026-05-04T08:32:40Z
031103,青豆(干)(青大豆),蛋奶豆,大豆,干豆类及其制品,398.0,34.5,35.4,16.0,12.6,66.0,0.41,0.18,,10.09,,718.0,200.0,3.18,5.62,1.0,False,2026-05-04T08:32:40Z
031104,黄豆,蛋奶豆,大豆,干豆类及其制品,407.0,33.1,37.3,15.9,9.0,3.0,0.11,0.22,,,,1276.0,123.0,,,1.0,False,2026-05-04T08:32:40Z
031101,黄豆(大豆),蛋奶豆,大豆,干豆类及其制品,390.0,35.0,34.2,16.0,15.5,18.0,,0.2,,18.9,,1503.0,191.0,3.34,6.16,1.0,False,2026-05-04T08:32:40Z
031201,黄豆粉,蛋奶豆,大豆,干豆类及其制品,432.0,32.7,37.6,18.3,7.0,32.0,0.31,0.22,,33.69,,1890.0,207.0,3.89,2.47,1.0,False,2026-05-04T08:32:40Z
031102,黑豆 (干)(黑大豆),蛋奶豆,大豆,干豆类及其制品,401.0,36.0,33.6,15.9,10.2,3.0,0.2,0.33,,17.36,243.0,3.0,500.0,4.18,6.79,1.0,False,2026-05-04T08:32:40Z
105001,奶油,蛋奶豆,奶油,乳类及其制品,879.0,0.7,0.9,97.0,0.0,297.0,0.0,0.01,0.0,1.99,268.0,226.0,14.0,1.0,0.09,1.0,False,2026-05-04T08:32:40Z
105008,奶油,蛋奶豆,奶油,乳类及其制品,785.0,1.1,1.7,86.0,0.0,840.0,0.02,0.02,0.0,2.23,1.7,31.0,2.0,0.1,,1.0,False,2026-05-04T08:32:40Z
105002,奶油 (焦克),蛋奶豆,奶油,乳类及其制品,447.0,3.0,0.0,48.3,0.0,,0.05,0.16,,,41.1,138.0,,1.0,0.32,1.0,False,2026-05-04T08:32:40Z
105003,奶油 (食品工业),蛋奶豆,奶油,乳类及其制品,504.0,1.1,0.0,55.5,0.0,345.0,0.01,0.16,,2.19,190.8,1064.0,20.0,0.1,1.1,1.0,False,2026-05-04T08:32:40Z
105006,白脱(食品工业)(牛油、 黄油),蛋奶豆,奶油,乳类及其制品,744.0,,0.0,82.7,0.0,534.0,0.01,0.06,,3.71,18.0,43.0,1.0,1.0,0.8,1.0,False,2026-05-04T08:32:40Z
105007,酥油,蛋奶豆,奶油,乳类及其制品,860.0,1.5,1.1,94.4,0.0,426.0,0.0,0.01,0.0,2.45,73.0,188.0,,0.4,0.12,1.0,False,2026-05-04T08:32:40Z
105009,酥油,蛋奶豆,奶油,乳类及其制品,718.0,0.7,10.3,74.9,0.0,384.0,0.01,0.07,0.0,1.88,26.0,29.0,26.0,1.8,0.24,1.0,False,2026-05-04T08:32:40Z
105010,酥油茶 (原味),蛋奶豆,奶油,乳类及其制品,465.0,3.0,73.3,17.7,0.0,0.0,0.0,0.14,0.0,5.13,265.0,620.0,27.0,2.2,0.83,1.0,False,2026-05-04T08:32:40Z
105004,黄油,蛋奶豆,奶油,乳类及其制品,888.0,1.4,0.0,98.0,0.0,,,0.02,,,40.3,39.0,35.0,0.8,0.11,1.0,False,2026-05-04T08:32:40Z
105005,黄油渣,蛋奶豆,奶油,乳类及其制品,599.0,11.1,40.0,43.8,0.0,,0.03,0.47,,,60.2,160.0,597.0,2.6,1.17,1.0,False,2026-05-04T08:32:40Z
102807,中老年营养奶粉(雪花中 老年营养奶粉),蛋奶豆,奶粉,乳类及其制品,440.0,21.0,,,1.0,,,,62.0,,45.0,350.0,,4.8,20.0,1.0,False,2026-05-04T08:32:40Z
102803,中老年配方奶粉 (雀巢),蛋奶豆,奶粉,乳类及其制品,429.0,30.0,44.8,14.4,,,1.4,,,10.5,100.0,410.0,890.0,,,1.0,False,2026-05-04T08:32:40Z
102805,中老年配方奶粉(三元爱 益中老年配方奶粉),蛋奶豆,奶粉,乳类及其制品,448.0,20.0,63.0,13.0,0.7,,0.63,,,,25.0,600.0,500.0,,,1.0,False,2026-05-04T08:32:40Z
102801x,中老年配方奶粉(代表值),蛋奶豆,奶粉,乳类及其制品,424.0,21.8,,,0.9,63.0,1.01,,55.5,11.25,58.0,427.5,630.0,4.75,19.0,1.0,False,2026-05-04T08:32:40Z
102802,中老年配方奶粉(可淇牌),蛋奶豆,奶粉,乳类及其制品,432.0,18.0,,,,,1.0,,40.0,12.0,,,500.0,6.0,21.0,1.0,False,2026-05-04T08:32:40Z
102804,中老年配方奶粉(森永牌),蛋奶豆,奶粉,乳类及其制品,418.0,22.0,60.0,10.0,,592.0,1.0,,60.0,,75.0,,630.0,4.0,,1.0,False,2026-05-04T08:32:40Z
102806,中老年配方奶粉(雪花中 老年特殊配方奶粉),蛋奶豆,奶粉,乳类及其制品,432.0,20.0,,,1.0,38.0,,,60.0,,45.0,350.0,,4.2,16.0,1.0,False,2026-05-04T08:32:40Z
102150x,低脂奶粉(代表值，高钙高铁),蛋奶豆,奶粉,乳类及其制品,425.0,23.7,55.9,11.9,,625.0,0.55,1.33,55.0,10.0,378.5,1154.0,1365.0,10.3,6.0,1.0,False,2026-05-04T08:32:40Z
102152,低脂奶粉(高钙高铁，伊利牌),蛋奶豆,奶粉,乳类及其制品,423.0,27.0,53.9,11.0,,675.0,0.3,1.6,65.0,,406.9,1338.0,1350.0,12.0,5.0,1.0,False,2026-05-04T08:32:40Z
102153,低脂奶粉(高钙高铁，可淇牌),蛋奶豆,奶粉,乳类及其制品,437.0,17.0,63.0,13.0,,630.0,0.8,1.0,40.0,10.0,350.0,800.0,1000.0,9.0,6.0,1.0,False,2026-05-04T08:32:40Z
102151,低脂奶粉(高钙高铁，雀巢),蛋奶豆,奶粉,乳类及其制品,413.0,27.0,50.0,11.7,,570.0,,1.4,60.0,,,1325.0,1745.0,10.0,7.0,1.0,False,2026-05-04T08:32:40Z
102301x,儿童配方奶粉 (代表值),蛋奶豆,奶粉,乳类及其制品,454.0,19.0,1.1,,,82.0,0.81,,38.6,10.0,50.0,317.3,493.0,5.75,7.8,1.0,False,2026-05-04T08:32:40Z
102305,儿童配方奶粉 (可淇牌),蛋奶豆,奶粉,乳类及其制品,457.0,17.0,,,,100.0,0.6,,40.0,10.0,40.0,,425.0,6.0,,1.0,False,2026-05-04T08:32:40Z
102304,儿童配方奶粉 (惠氏),蛋奶豆,奶粉,乳类及其制品,451.0,,,62.0,,95.0,0.72,,45.0,,59.0,248.0,450.0,5.4,,1.0,False,2026-05-04T08:32:40Z
102315,儿童配方奶粉(三元爱益 儿童成长配方奶粉),蛋奶豆,奶粉,乳类及其制品,,20.0,60.0,20.0,,,,,50.0,,25.0,600.0,500.0,,4.0,1.0,False,2026-05-04T08:32:40Z
102322,儿童配方奶粉(伊利儿童 配方奶粉),蛋奶豆,奶粉,乳类及其制品,,20.0,0.6,50.6,,,,,20.0,,35.0,375.0,500.0,6.7,,1.0,False,2026-05-04T08:32:40Z
102325,儿童配方奶粉(伊利学生 营养奶粉),蛋奶豆,奶粉,乳类及其制品,,,,53.0,,,,,30.0,,,500.0,,6.5,,1.0,False,2026-05-04T08:32:40Z
102324,儿童配方奶粉(伊利金装 儿童配方奶粉),蛋奶豆,奶粉,乳类及其制品,,21.5,0.6,,,,,,20.0,,38.0,375.0,550.0,7.1,,1.0,False,2026-05-04T08:32:40Z
102323,儿童配方奶粉(伊利金领 冠儿童配方奶粉),蛋奶豆,奶粉,乳类及其制品,467.0,21.5,50.6,20.0,0.6,,,,20.0,,38.0,375.0,550.0,7.1,,1.0,False,2026-05-04T08:32:40Z
